usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
13494,"BEEF,GROUND,70/30,cooked,PAN-BROWNED",270,25.56,17.86,0,0,0,41,2.48,328,96,0,0,7.191,0,88,85,"1 serving,  (3 oz )",139,"1 portion,  (yield from 1/2 lb raw meat )"
13498,"BEEF,GROUND,70/30,RAW",332,14.35,30,0,0,0,24,1.64,218,67,0,0,11.289,0,78,28,1 ounce,453.6,1 lb
13317,"BEEF,GROUND,PATTIES,frozen,cooked,broiled",295,23.05,21.83,0,0,0,11,2.42,305,77,0,0,8.805,0,84,313,"1 unit, cooked (yield from 1 lb raw meat)",85,3 oz
13840,"BEEF,RIB,large END (RIBS 6-9),trimmed to 1/8"" fat,cooked",355,23.01,28.51,0,0,0,10,2.35,293,64,0,0,11.5,0,85,292,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13838,"BEEF,RIB,large END (RIBS 6-9),trimmed to 1/8"" fat,raw",316,16.26,27.29,0,0,,8,1.71,260,55,0,0,11.29,0,71,28.35,1 oz,453.6,1 lb
13851,"BEEF,RIB,small END (RIBS 10-12),trimmed to 1/8"" fat,cooked",291,25.85,20.04,0,0,0,19,1.66,323,53,0,0,7.894,0,97,268,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13850,"BEEF,RIB,small END (RIBS 10-12),trimmed to 1/8"" fat,raw",254,19.33,19.06,0,0,0,23,1.39,295,49,0,0,7.692,0,81,28.35,1 oz,453.6,1 lb
13826,"BEEF,RIB, whole (RIBS 6-12),trimmed to 1/8"" fat,cooked",351,22.77,28.11,0,0,,11,2.37,305,64,0,0,11.33,,84,289,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13824,"BEEF,RIB, whole (RIBS 6-12),trimmed to 1/8"" fat,raw",306,16.53,26.1,0,0,,9,1.74,272,55,0,0,10.76,,70,28.35,1 oz,453.6,1 lb
13834,"BEEF,RIB, whole (RIBS 6-12),trimmed to 1/8"" fat,PRIME,cooked",386,21.95,32.38,0,0,,11,2.13,310,62,0,0,13.42,0,85,274,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13833,"BEEF,RIB, whole (RIBS 6-12),trimmed to 1/8"" fat,PRIME,RAW",355,16.15,31.66,0,0,,9,1.7,263,53,0,0,13.22,,72,28.35,1 oz,453.6,1 lb
13869,"BEEF,round, bottom round,STEAK,1/8"" FAT,cooked,braised",247,32.76,11.87,0,0,0,8,2.67,266,43,0,0,4.506,0,100,281,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13868,"BEEF,round, bottom round,STEAK,1/8"" FAT,raw",192,20.7,11.54,0,0,0,20,1.74,327,56,0,0,4.544,0,73,28.35,1 oz,453.6,1 lb
13878,"BEEF,round,EYE OF round,roast,1/8"" FAT,cooked",208,28.31,9.65,0,0,0,7,2.29,227,37,0,0,3.664,0,84,333,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13877,"BEEF,round,EYE OF round,roast,1/8"" FAT,raw",166,21.49,8.24,0,0,0,20,1.81,340,58,0,0,3.245,0,68,28.35,1 oz,453.6,1 lb
13421,"BEEF,round,TIP round,roast,trimmed of visible fat,cooked,roasted",188,26.79,8.21,0,0,0,6,2.18,217,35,0,0,3.007,0,78,330,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13486,"BEEF,round,TIP round,roast,trimmed of visible fat,raw",151,20.48,7.01,0,0,0,19,1.69,318,55,0,0,2.778,0,62,1289,1 roast,,
13891,"BEEF,round,TOP round,STEAK,1/8"" FAT,raw",166,22.06,7.93,0,0,0,21,1.85,349,60,0,0,3.123,0,69,28.35,1 oz,453.6,1 lb
13491,"BEEF,round,TOP round,STEAK,LN,trimmed of visible fat,cooked,broiled",186,31.7,5.63,0,0,0,7,2.68,262,42,0,0,1.965,0,84,277,1 steak,,
13500,"BEEF,shoulder TOP BLADE STEAK, boneless,trimmed of visible fat,cooked",196,28.15,9.23,0,0,0,14,3.14,390,87,0,6,3.771,2,95,186,1 steak,,
13519,"BEEF,shoulder TOP BLADE STEAK, boneless,trimmed of visible fat,raw",139,20.36,6.42,0,0,0,12,2.51,338,83,0,6,2.817,2,69,1438,1 steak,,
13466,"BEEF,SHRT LOIN,porterhouse STEAK,trimmed of visible fat,cooked,broiled",212,26.07,11.18,0,0,0,6,3.24,328,69,0,0,3.912,0,62,85,"3 oz,  ( 1 serving )",453.6,1 lb
13459,"BEEF,SHRT LOIN,porterhouse,trimmed of visible fat,cooked,broiled",276,23.96,19.27,0,0,0,7,2.94,299,65,0,0,7.271,0,67,85,"3 oz,  ( 1 serving )",453.6,1 lb
13480,"BEEF,SHRT LOIN,T-BONE STEAK,trimmed of visible fat,cooked,broiled",189,25.99,8.69,0,0,0,4,3.66,327,71,0,0,3.087,0,55,85,"3 oz,  ( 1 serving )",453.6,1 lb
13473,"BEEF,SHRT LOIN,T-BONE steak,trimmed of visible fat,cooked,broiled",247,24.18,15.93,0,0,0,5,3.35,302,67,0,0,6.074,0,60,85,"3 oz,  ( 1 serving )",453.6,1 lb
13448,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,trimmed of visible fat,cooked,broiled",182,29.25,6.37,0,0,0,19,1.84,370,60,0,0,2.425,0,79,150,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 223 g)",85,3 oz
13445,"BEEF,SHRT LOIN,TOP LOIN,steak,trimmed of visible fat,cooked,broiled",193,28.87,7.68,0,0,0,21,1.83,356,59,0,0,2.981,0,81,85,3 oz,155,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 223 g)"
13918,"BEEF,TENDERLOIN,STEAK,1/8"" FAT,cooked,broiled",267,26.46,17.12,0,0,0,19,1.69,329,54,0,0,6.743,0,97,85,3 oz,104,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 154 g)"
13917,"BEEF,TENDERLOIN,STEAK,1/8"" FAT,raw",247,19.61,18.16,0,0,0,23,1.42,302,50,0,0,7.327,0,85,164,1 steak,28.35,1 oz
13451,"BEEF,TOP SIRLOIN,STEAK,trimmed of visible fat,cooked,broiled",212,29.33,9.67,0,0,0,22,1.89,368,61,0,0,3.754,0,88,384,"1 steak,  (yield from 518 g raw meat)",85,3 oz
13930,"BEEF,TOP SIRLOIN,STEAK,1/8"" FAT,cooked,broiled",243,26.96,14.23,0,0,0,20,1.73,336,56,0,0,5.603,0,92,306,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz
13929,"BEEF,TOP SIRLOIN,STEAK,1/8"" FAT,raw",201,20.3,12.71,0,0,0,24,1.48,315,52,0,0,5.127,0,75,608,1 steak,28.35,1 oz
7931,BEERWURST  PORK and beef,276,14,22.53,4.27,0.9,0,27,1.73,244,732,0.6,10,,8.438,62,56,"1 serving,  2 oz",,
7003,"BEERWURST,BEER SALAMI,PORK",238,14.24,18.8,2.06,0,,8,0.76,253,1240,0,0,,6.28,59,23,"1 slice,  (4"" dia x 1/8"" thick)",6,"1 slice,  (2-3/4"" dia x 1/16"")"
7002,"BEERWURST,BEER SALAMI,PORK and beef",277,14,22.53,3.76,0.9,0,27,1.73,244,881,0.6,10,0.19,8.438,62,56,2 oz,,
7005,BLOOD SAUSAGE,379,14.6,34.5,1.29,0,1.29,6,6.4,38,680,0,0,0.13,13.4,120,100,4 slices,,
7937,BOLOGNA  PORK  TURKEY and beef,336,11.56,29.25,6.66,0,1.35,31,1.2,222,1055,11,0,0,11.7,75,28.35,1 oz,,
7936,BOLOGNA  PORK and TURKEY  LITE,211,13.06,16.06,3.45,0,0,48,1.15,138,716,0,2,,5.46,79,56,"1 serving,  2 oz",,
7011,BOLOGNA  TURKEY,209,11.42,16.05,4.68,0.5,2.9,123,3,135,1071,13.3,32,0.45,4.355,75,28,".99 oz,  1 serving",28,1 serving
42161,"BOLOGNA,BEEF,LOW FAT",204,11.8,14.8,5.2,0,0,9,1,147,821,1,0,0.19,5.464,44,28,1 slice,14,1 cubic inch
7007,"BOLOGNA,beef",299,10.91,26.13,4.29,0,2.05,21,1.29,351,1013,15.2,90,0.56,10.487,57,30,1 slice,28,1 serving
7008,"BOLOGNA,beef and PORK",308,15.2,24.59,5.49,0,4.42,85,1.21,315,960,0.8,84,0,9.301,60,100,3.527 oz,,
42129,"BOLOGNA,beef and PORK,LOFAT",230,11.5,19.3,2.6,0,0,11,0.66,156,1108,0,0,0.22,7.308,39,138,"1 cup, pieces",14,1 cubic inch
7960,"BOLOGNA,chicken,PORK",336,10.31,30.61,4.19,0,0,196,1.12,162,1240,13.2,75,0.64,9.863,87,28,1 serving,28,1 slice
7959,"BOLOGNA,chicken,PORK,beef",272,11.33,22.73,5.61,0,0,92,1.25,313,1120,15.8,75,0.25,6.997,83,28,1 serving,28,1 slice
7952,"BOLOGNA,chicken,TURKEY,PORK",298,9.88,26.18,5.65,0,0,82,1.16,152,922,19.7,75,0.41,7.99,80,28,1 serving,28,1 slice
7010,"BOLOGNA,PORK",247,15.3,19.87,0.73,0,0,11,0.77,281,907,0,0,0.26,6.839,59,28,"1 slice,  medium (4-1/2"" dia x 1/8"" thick) (1 oz)",23,"1 slice,  (4"" dia x 1/8"" thick)"
7922,BRATWURST  beef and PORK  SMOKED,297,12.2,26.34,2,0,0,7,1,283,848,0,0,,6.08,78,66,"1 serving,  2.33 oz",,
7924,BRATWURST  PORK  beef and TURKEY  LITE  SMOKED,186,14.45,13.53,1.62,0,1.57,14,0.94,246,982,0,1,,,56,66,"1 serving,  2.33 oz",,
7910,BRATWURST  VEAL  cooked,341,13.99,31.7,0,0,0,11,0.74,231,60,0,0,,14.94,79,84,"1 serving,  2.96 oz",,
7923,"BRATWURST,chicken,cooked",176,19.44,10.35,0,0,0,11,0.87,211,72,2,101,,,71,84,"1 serving,  2.96 oz",,
7013,"BRATWURST,PORK,cooked",333,13.72,29.18,2.85,0,0,28,0.53,348,846,0,6,0.26,9.998,74,85,"1 link, cooked",,
7015,"BROTWURST,PORK,beef,LINK",323,14.3,27.8,2.93,0,2.98,48,1.03,281,1112,0,0,0.27,9.93,63,70,1 link,,
35176,"BUFFALO,FREE RANGE,TOP round STEAK,cooked (SHOSHONE BANNOCK)",146,32.51,1.8,0,,,4,3.76,376,41,,,0.59,0.595,82,,,,
35174,"BUFFALO,FREE RANGE,TOP round STEAK,RAW (SHOSHONE BANNOCK)",97,21.44,1.3,0,,,3,2.61,355,43,,,,0.418,,,,,
7269,"BUTCHER BOY MEATS,INC.,TURKEY FRANKS",239,13.45,18.17,4.66,0.2,2.49,148,1.83,189,1162,0.8,297,,5.86,104,56,1 serving,,
35021,"CARIBOU,BONE MARROW,RAW (ALASKA NATIVE)",786,6.7,84.4,0,,,,4.5,,,,240,,,,,,,
35022,"CARIBOU,EYE,RAW (ALASKA NATIVE)",326,10.8,31.4,0,,,19,4.7,,,,400,,,,,,,
35162,"CARIBOU,HIND QUARTER MEAT,RAW (ALASKA NATIVE)",122,22.63,3.37,0,0,0,5,4.1,320,52,0,312,0.69,1.27,81,,,,
35211,"CARIBOU,HIND QUARTER,MEAT,cooked (ALASKA NATIVE)",159,28.81,4.82,0,0,0,5,4.8,245,45,0,312,0.88,1.88,107,66,.5 cup,102,1 piece
35023,"CARIBOU,LIVER,RAW (ALASKA NATIVE)",122,15,3.9,6.8,,,4,15.7,,,,28800,,,,,,,
35160,"CARIBOU,RUMP MEAT,HALF DRIED (ALASKA NATIVE)",255,52.06,5.23,0,0,0,14,11,710,390,0,173,0.09,1.55,141,,,,
35161,"CARIBOU,shoulder MEAT,DRIED (ALASKA NATIVE)",271,59.38,3.67,0,0,0,14,11,810,950,0,37,0.07,1.586,164,,,,
35025,"CARIBOU,TONGUE,RAW (ALASKA NATIVE)",260,13.7,22.8,0,,,6,2.8,,,,190,,,,,,,
35172,"ELK,FREE RANGE,GROUND,cooked PATTIES (SHOSHONE BANNOCK)",143,29.45,2.8,0,,0,5,9.06,379,56,0,0,0.79,1.138,70,,,,
35173,"ELK,FREE RANGE,GROUND,RAW (SHOSHONE BANNOCK)",97,20.14,1.8,0,0,0,4,7.17,328,49,,0,,0.706,,,,,
35178,"ELK,FREE RANGE,RST,EYE OF round,cooked (SHOSHONE BANNOCK)",148,30.56,2.85,0,0,0,4,2.68,369,50,0,0,0.47,1.125,63,,,,
35177,"ELK,FREE RANGE,RST,EYE OF round,RAW (SHOSHONE BANNOCK)",98,19.74,2.1,0,0,0,4,2.27,367,43,0,0,,0.828,,,,,
5624,"EMU,FAN FILLET,cooked,broiled",154,31.27,2.3,0,0,0,6,4.56,397,53,0,0,0.23,0.583,82,394,1 steak,85,"1 serving,  ( 3 oz )"
5623,"EMU,FAN FILLET,RAW",103,22.5,0.8,0,0,0,3,4.5,300,120,0,0,0.22,0.201,71,513,1 fan fillet,85,"1 serving,  ( 3 oz )"
5625,"EMU,FLAT FILLET,RAW",102,22.25,0.74,0,0,0,3,5,240,150,0,0,0.22,0.187,71,354,1 flat fillet,,
5627,"EMU,FULL RUMP,cooked,broiled",168,33.67,2.68,0,0,0,7,6.89,324,110,0,11,0.26,0.87,129,496,"1 full rump, cooked ( yield from 695 g raw meat )",85,"1 serving,  ( 3 oz )"
5626,"EMU,FULL RUMP,RAW",112,22.83,1.64,0,0,0,4,4.96,330,90,0,15,0.23,0.448,85,695,1 full rump,,
5622,"EMU,GROUND,cooked,PAN-BROILED",163,28.43,4.65,0,0,0,8,5.01,375,65,0,0,0.24,1.242,87,109,"1 patty,  (yield from 135.8 g raw meat)",85,"1 serving,  ( 3 oz )"
5621,"EMU,GROUND,RAW",134,22.77,4.03,0,0,0,7,4.02,320,56,0,0,0.24,1.022,69,117,1 patty,,
5628,"EMU,INSIDE DRUM,RAW",108,22.22,1.49,0,0,0,4,5.23,318,102,0,17,0.22,0.386,67,572,1 inside drum,,
5629,"EMU,INSIDE DRUMS,cooked,broiled",156,32.38,2.01,0,0,0,6,7.27,312,118,0,10,0.25,0.654,91,416,"1 inside drum, cooked ( yield from 572 g raw meat )",85,"1 serving,  ( 3 oz )"
5630,"EMU,OUTSIDE DRUM,RAW",103,23.08,0.48,0,0,0,3,4.5,320,100,0,0,0.17,0.122,78,422,1 outside drum,,
5631,"EMU,OYSTER,RAW",141,22.81,4.86,0,0,0,4,5.5,250,150,0,0,0.24,1.231,81,300,1 steak,,
5632,"EMU,TOP LOIN,cooked,broiled",152,29.07,3.13,0,0,0,9,5.07,374,58,0,0,0.23,0.794,88,244,1 steak,85,"1 serving,  ( 3 oz )"
7023,FRANKFURTER  beef and PORK,305,11.53,27.64,1.72,0,0,11,1.15,167,819,0,58,0.25,10.77,50,45,1 frankfurter,,
42188,"FRANKFURTER,beef and PORK,low fat",152,11,10,4.4,0,0,10,1.2,150,1257,0,0,0.08,3.692,44,151,"1 cup, sliced",57,1 frankfurter
42179,"FRANKFURTER,beef,low fat",230,12,19.5,1.6,0,0,8,1.15,129,1041,1,0,0.18,8.1,40,151,"1 cup, sliced",57,1 frankfurter
7905,"FRANKFURTER,beef,PORK, and  TURKEY,FAT FREE",109,12.5,1.59,11.21,0,0,54,1.78,220,880,24,0,0,0.5,41,57,"1 frank,  1 NLEA serving",,
7024,"FRANKFURTER,chicken",223,15.51,16.19,2.74,0.4,0.53,74,1.17,202,756,0,0,0.22,3.856,96,45,1 link,,
42280,"FRANKFURTER,MEAT and POULTRY,low fat",121,15.5,2.8,8.4,0.1,0,12,0.91,261,983,0.4,3,0.2,0.97,44,143,"1 cup, sliced",,
43130,"FRANKFURTER,MEATLESS",233,19.61,13.73,7.7,3.9,0,33,1.41,98,471,0,0,1.92,1.961,0,140,"1 cup, sliced",70,1 frankfurter
7939,"FRANKFURTER,PORK",269,12.81,23.68,0.28,0.1,0,267,3.7,264,816,2,263,,8.719,66,76,1 link,,
7025,"FRANKFURTER,TURKEY",223,12.23,17.29,3.81,0,1.21,148,1.47,392,911,0,0,0.62,4.028,77,28.35,1 oz,45,1 frankfurter
7938,HAM  HONEY  SMOKED  cooked,122,17.93,2.37,7.27,0,0,6,0.39,165,900,0.6,0,,1.167,22,55,"1.94 oz,  (1 serving)",,
7026,"HAM,CHOPPED,CANNED",239,16.06,18.83,0.26,0,0,7,0.95,284,1280,2,0,0.25,6.291,49,28.35,1 oz,21,"1 slice,  (4-1/4"" x 4-1/4"" x 1/16"")"
7027,"HAM,CHOPPED,NOT CANNED",180,16.5,10.3,4.2,0,0,7,0.83,319,1039,0,0,0.23,3.422,59,28,"1 slice,  (1 oz) (4"" x 4"" x 3/32"" thick)",21,"1 slice,  (4-1/4"" x 4-1/4"" x 1/16"")"
7030,"HAM,MINCED",263,16.28,20.68,1.84,0,0,10,0.79,311,1245,0,0,0.27,7.181,70,28.35,1 oz,21,"1 slice,  (4-1/4"" x 4-1/4"" x 1/16"")"
7028,"HAM,SLICED,PREPACKAGED (96% FAT FREE,water ADDED)",107,16.59,3.8,0.5,0,1.12,5,0.56,623,1130,0,0,0.29,1.062,41,23,1 slice,,
7029,"HAM,SLICED,REG (APPROX 11% FAT)",163,16.6,8.6,3.83,1.3,0,24,1.02,287,1143,4,0,0.08,2.936,57,56,"56 grams,  1 serving",28,1 slice
7032,HAM and cheese LOAF OR ROLL,241,13.6,18.7,4,0,0,58,0.91,294,1000,0,0,0.27,6.966,58,28,"1 slice,  (1 oz) (4"" x 4"" x 3/32"" thick)",57,2 slices
7934,"KIELBASA,POLISH,TURKEY and beef,SMOKED",226,13.1,17.6,3.9,0,0,,1.24,,1200,14.8,0,,6.23,70,56,"1 serving,  2 oz",,
7042,"LUNCHEON MEAT,BEEF,LOAVED",308,14.4,26.2,2.9,0,0,11,2.32,208,1125,0,0,0.22,11.214,64,28,"1 slice,  (1 oz) (4"" x 4"" x 3/32"" thick)",57,2 slices
7043,"LUNCHEON MEAT,beef,THIN SLICED",117,17.94,3.4,2.59,0,0,6,2.04,308,883,0,0,0.19,1.101,48,9.3,"1 slice, oval",13.8,"1 slice, rectangle"
7047,"LUNCHEON MEAT,PORK,BEEF",353,12.59,32.16,2.33,0,0,9,0.86,202,1293,0,0,0.22,11.59,55,28,"1 slice,  (1 oz)",57,"1 slice,  (4"" x 4"" x 3/32"" thick)"
7045,"LUNCHEON MEAT,PORK,CANNED",334,12.5,30.3,2.1,0,0,6,0.72,215,1289,1,0,0.26,10.79,62,28.35,1 oz,21,"1 slice,  (4-1/4"" x 4-1/4"" x 1/16"")"
5643,"OSTRICH,FAN,RAW",117,21.81,2.65,0,0,0,6,4.38,308,75,0,0,0.2,0.95,73,85,"1 serving,  ( cooked from 4oz raw)",28.35,1 oz
5642,"OSTRICH,GROUND,cooked,PAN-BROILED",175,26.15,7.07,0,0,0,8,3.43,323,80,0,0,0.24,1.793,83,93,1 patty,85,"1 serving,  ( 3 oz )"
5641,"OSTRICH,GROUND,RAW",165,20.22,8.7,0,0,0,7,2.91,291,72,0,0,0.24,2.177,71,109,1 patty,435,4 patty
5645,"OSTRICH,INSIDE LEG,cooked",141,29.01,1.94,0,0,0,6,3.12,352,83,0,0,0.22,0.7,73,85,"1 serving,  ( 3 oz )",,
5644,"OSTRICH,INSIDE LEG,RAW",111,22.39,1.72,0,0,0,5,2.3,320,72,0,0,0.2,0.6,66,85,"1 serving,  ( cooked from 4 oz raw )",28.35,1 oz
5647,"OSTRICH,INSIDE STRIP,cooked",164,29.37,4.26,0,0,0,5,4.8,366,73,0,0,0.24,1.71,97,85,"1 serving,  ( 3 oz )",,
5646,"OSTRICH,INSIDE STRIP,RAW",127,23.69,2.87,0,0,0,5,4.2,330,76,0,0,0.21,0.923,73,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz
5648,"OSTRICH,OUTSIDE LEG,RAW",115,22.86,1.96,0,0,0,5,2.65,322,90,0,0,0.2,0.61,65,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz
5650,"OSTRICH,OUTSIDE STRIP,cooked",156,28.55,3.83,0,0,0,5,4.3,367,72,0,0,0.24,1.43,93,85,"1 serving,  ( 3 oz )",,
5649,"OSTRICH,OUTSIDE STRIP,RAW",120,23.36,2.21,0,0,0,5,3.69,333,70,0,0,0.21,0.771,79,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz
5652,"OSTRICH,OYSTER,cooked",159,28.81,3.97,0,0,0,6,4.9,409,81,0,0,0.23,1.69,90,85,"1 serving,  ( 3 oz )",,
5651,"OSTRICH,OYSTER,RAW",125,21.55,3.67,0,0,0,6,3.86,297,83,0,0,0.2,1.22,73,85,"1 serving,  ( cooked from 4 oz raw)",28.35,1 oz
5653,"OSTRICH,round,RAW",116,21.99,2.4,0,0,0,5,3.54,315,72,0,0,0.2,0.81,71,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz
5654,"OSTRICH,TENDERLOIN,RAW",123,22.07,3.19,0,0,0,6,4.88,320,86,0,0,0.21,1.17,80,85,"1 serving,  (cooked from 4 oz raw)",456,1 lb
5656,"OSTRICH,TIP cooked",145,28.49,2.57,0,0,0,6,2.79,362,80,0,0,0.23,1,85,85,"1 serving,  ( 3 oz )",,
5655,"OSTRICH,TIP RAW",114,21.85,2.3,0,0,0,5,2.86,310,67,0,0,0.2,0.86,72,85,"1 serving,  ( cooked from 4 oz raw)",28.35,1 oz
5658,"OSTRICH,TOP LOIN,cooked",155,28.12,3.87,0,0,0,6,3.31,353,77,0,0,0.23,1.32,93,85,"1 serving,  ( 3 oz )",,
5657,"OSTRICH,TOP LOIN,RAW",119,21.67,2.95,0,0,0,6,3.13,312,81,0,0,0.2,1.2,75,85,"1 serving,  (cooked from 4 oz raw)",28.35,1 oz
7935,OVEN-ROASTED chicken BREAST ROLL,134,14.59,7.65,1.79,0,0.43,6,0.32,324,883,0,0,0.07,2.48,39,56,"1 serving,  2 oz",,
7059,"POLISH SAUSAGE,PORK",326,14.1,28.72,1.63,0,,12,1.44,237,876,1,0,,10.33,70,227,"1 sausage,  (10"" long x 1-1/4"" dia)",28.35,1 oz
10060,"Pork, fresh, tenderloin, lean only, raw",109,20.95,2.17,0,0,0,5,0.98,399,53,0,0,0.22,0.698,65,505,1 roast,,
