usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
18225,"CRACKERS,RYE,SANDWICH-TYPE with cheese FILLING",481,9.2,22.3,60.8,3.6,,222,2.45,342,1044,0.4,334,,5.987,9,14.2,.5 oz,7,"1 cracker, sandwich"
18226,"CRACKERS,RYE,WAFERS,PLAIN",334,9.6,0.9,80.4,22.9,1.01,40,5.94,495,557,0.1,5,0,0.108,0,14.2,.5 oz,61,"1 cup, crushed"
18240,"CROISSANTS,APPLE",254,7.4,8.7,37.1,2.5,,30,1.1,90,274,0.5,380,,4.994,31,28.35,1 oz,57,"1 croissant, medium"
18239,"CROISSANTS,BUTTER",406,8.2,21,45.8,2.6,11.26,37,2.03,118,467,0.2,744,0.84,11.659,67,28.35,1 oz,28,"1 croissant, mini"
18241,"CROISSANTS,CHEESE",414,9.2,20.9,47,2.6,11.35,53,2.15,132,361,0.2,805,1.44,10.628,57,28.35,1 oz,42,"1 croissant, small"
18242,"CROUTONS,PLAIN",407,11.9,6.6,73.5,5.1,,76,4.08,124,698,0,0,,1.51,0,14.2,.5 oz,30,1 cup
18243,"CROUTONS,SEASONED",465,10.8,18.3,63.5,5,4.41,96,2.82,181,1089,0,32,0.4,5.247,7,14.2,.5 oz,40,1 cup
18258,"ENGLISH MUFFIN, plain,enriched with calcium (includes SOURDOUGH)",227,8.87,1.69,44.17,3.5,3.53,163,4,109,362,1.8,0,0.31,0.733,0,28.35,1 oz,57,1 muffin
18260,"ENGLISH MUFFINS,MIXED-GRAIN (includes GRANOLA)",235,9.1,1.8,46.3,2.8,0.81,196,3.02,156,298,0,0,0,0.23,0,28.35,1 oz,66,1 muffin
18261,"ENGLISH MUFFINS,MIXED-GRAIN,toasted (includes GRANOLA)",255,9.9,1.9,50.3,3,0.88,213,3.29,169,324,0,0,0,0.25,0,28.35,1 oz,61,1 muffin
18437,"ENGLISH MUFFINS, plain, enriched, without calcium (includes SOURDOUGH)",235,7.7,1.8,46,2.7,,52,2.5,131,464,0,0,,0.259,0,28.35,1 oz,57,1 muffin
18438,"ENGLISH MUFFINS, plain, unenriched, with calcium (includes SOURDOUGH)",235,7.7,1.8,46,2.7,,174,0.89,131,464,0,0,,0.259,0,28.35,1 oz,57,1 muffin
18439,"ENGLISH MUFFINS, plain, unenriched, without calcium (includes SOURDOUGH)",235,7.7,1.8,46,2.7,,52,0.89,131,464,0.1,0,,0.259,0,28.35,1 oz,57,1 muffin
18262,"ENGLISH MUFFINS,RAISIN-CINNAMON (INCLUDES APPLE-CINNAMON)",240,7.91,1.8,48.1,2.6,14.76,114,4.5,173,299,1.3,0,0.31,0.54,0,28.35,1 oz,57,1 muffin
18263,"ENGLISH MUFFINS,RAISIN-CINNAMON,toasted (includes APPLE-CINNAMON)",276,8.87,2.21,55.04,3,13.34,139,4.9,194,342,1.4,1,0.36,0.579,0,28.35,1 oz,52,1 muffin
18264,"ENGLISH MUFFINS,WHEAT",223,8.7,2,44.8,4.6,1.56,178,2.87,186,353,0,1,0.45,0.287,0,28.35,1 oz,57,1 muffin
18265,"ENGLISH MUFFINS,WHEAT,toasted",243,9.4,2.1,48.7,5,1.7,193,3.12,202,384,0,2,0.49,0.312,0,28.35,1 oz,52,1 muffin
18266,"ENGLISH MUFFINS,WHOLE-WHEAT",203,8.8,2.1,40.4,6.7,8.09,265,2.45,210,364,0,5,0.41,0.334,0,28.35,1 oz,66,1 muffin
18267,"ENGLISH MUFFINS,WHOLE-WHEAT,toasted",221,9.6,2.3,44.1,7.3,8.79,288,2.66,228,396,0,0,0.44,0.363,0,28.35,1 oz,61,1 muffin
18259,"ENGLISH,MUFFIN, plain, toasted, enriched, with calcium(includes SOURDOUGH)",270,10.32,2.02,52.65,2.8,3.47,197,4.65,129,477,1.7,0,0.36,0.533,0,28.35,1 oz,52,1 muffin
18973,"FOCACCIA,ITALIAN FLATBREAD,plain",249,8.77,7.89,35.82,1.8,1.75,35,3.16,114,561,0,2,1.42,0.877,0,57,1 piece,,
18268,"FRENCH TOAST,frozen",213,7.4,6.1,32.1,1.1,,107,2.21,134,495,0.3,187,,1.533,82,28.35,1 oz,59,1 piece
18269,"FRENCH TOAST,prepared FROM RECIPE,MADE with low fat (2%) MILK",229,7.7,10.8,25,,,100,1.67,134,479,0.3,503,,2.723,116,28.35,1 oz,65,1 slice
18963,"GARLIC BREAD,frozen",350,8.36,16.61,41.72,2.5,3.69,27,3.05,103,544,0.2,44,1.18,5.281,0,43,"1 slice, presliced",59,1 slice
20030,"HOMINY,CANNED,WHITE",72,1.48,0.88,14.26,2.5,1.82,10,0.62,9,345,0,1,0.05,0.123,0,165,1 cup,,
20330,"HOMINY,CANNED,YELLOW",72,1.48,0.88,14.26,2.5,,10,0.62,9,345,0,110,,0.123,0,160,1 cup,,
16158,"HUMMUS,COMMERCIAL",166,7.9,9.6,14.29,6,,38,2.44,228,379,0,30,0,1.437,0,246,1 cup,15,1 tbsp
16137,"HUMMUS,HOME prepared ",177,4.86,8.59,20.12,4,0.27,49,1.56,173,242,7.9,5,0,1.141,0,246,1 cup,15,1 tablespoon
18270,"HUSH PUPPIES,prepared FROM RECIPE",337,7.7,13.5,46,2.8,2.03,278,3.04,144,668,0.2,186,1.26,2.108,45,28.35,1 oz,152,1 cup
16370,"LENTILS,MATURE SEEDS, cooked, boiled, with SALT",114,9.02,0.38,19.54,7.9,1.8,19,3.33,369,238,1.5,8,0,0.053,0,198,1 cup,,
16070,"LENTILS,MATURE SEEDS, cooked, boiled, without SALT",116,9.02,0.38,20.13,7.9,1.8,19,3.33,369,2,1.5,8,0,0.053,0,198,1 cup,12.3,1 tbsp
16144,"LENTILS,PINK,RAW",345,24.95,2.17,59.15,10.8,,41,7.56,578,7,1.7,58,0,0.379,0,192,1 cup,,
16069,"LENTILS,RAW",353,25.8,1.06,60.08,30.5,2.03,56,7.54,955,6,4.4,39,0,0.156,0,192,1 cup,12,1 tablespoon
11249,"LENTILS,SPROUTED, cooked,STIR-FRIED, without SALT",101,8.8,0.45,21.25,,,14,3.1,284,10,12.6,41,,0.053,0,,,,
11248,"LENTILS,SPROUTED,RAW",106,8.96,0.55,22.14,,,25,3.21,322,11,16.5,45,,0.057,0,77,1 cup,,
11714,"LIMA beans,immature SEEDS, cooked, boiled, drained, with SALT",123,6.81,0.32,23.64,5.3,1.63,32,2.45,570,253,10.1,370,0.14,0.073,0,170,1 cup,,
11032,"LIMA beans,immature SEEDS, cooked, boiled, drained, without SALT",123,6.81,0.32,23.64,5.3,1.63,32,2.45,570,17,10.1,303,0.14,0.073,0,170,1 cup,,
11715,"LIMA beans,immature SEEDS, canned, NO SALT,solids and LIQUIDS",71,4.07,0.29,13.33,3.6,0.93,28,1.61,285,4,8.7,150,0.29,0.066,0,248,1 cup,454,"1 can, (303 x 406)"
11716,"LIMA beans,immature SEEDS,frozen,BABY, cooked, boiled, drained, with SALT",105,6.65,0.3,19.45,6,1.37,28,1.96,411,265,5.8,167,0.64,0.068,0,180,1 cup,311,"1 package, (10 oz) yields"
11040,"LIMA beans,immature SEEDS,frozen,BABY, cooked, boiled, drained, without SALT",105,6.65,0.3,19.45,6,1.37,28,1.96,411,29,5.8,167,0.64,0.068,0,180,1 cup,311,"1 package, (10 oz) yields"
11039,"LIMA beans,immature SEEDS,frozen,BABY,unprepared ",132,7.59,0.44,25.14,6,,35,2.21,452,52,8.3,189,,0.102,0,164,1 cup,284,"1 package, (10 oz)"
11031,"LIMA beans,immature SEEDS,RAW",113,6.84,0.86,20.17,4.9,1.48,34,3.14,467,8,23.4,209,0.32,0.198,0,156,1 cup,,
16372,"LIMA beans, large, MATURE SEEDS, cooked, boiled, with SALT",115,7.8,0.38,20.88,7,2.9,17,2.39,508,238,0,0,0,0.089,0,188,1 cup,,
16072,"LIMA beans, large, MATURE SEEDS, cooked, boiled, without SALT",115,7.8,0.38,20.88,7,2.9,17,2.39,508,2,0,0,0,0.089,0,188,1 cup,11.7,1 tbsp
16073,"LIMA beans, large, MATURE SEEDS,canned",79,4.93,0.17,14.91,4.8,,21,1.81,220,336,0,0,0,0.039,0,241,1 cup,,
16071,"LIMA beans, large, MATURE SEEDS,RAW",338,21.46,0.69,63.38,19,8.5,81,7.51,1724,18,0,0,0,0.161,0,178,1 cup,11.1,1 tbsp
16375,"LIMA beans,THIN SEEDED (BABY),MATURE SEEDS, cooked, boiled, with SALT",126,8.04,0.38,23.31,7.7,,29,2.4,401,239,0,0,0,0.088,0,182,1 cup,,
16075,"LIMA beans,THIN SEEDED (BABY),MATURE SEEDS, cooked, boiled, without SALT",126,8.04,0.38,23.31,7.7,,29,2.4,401,3,0,0,0,0.088,0,182,1 cup,,
16074,"LIMA beans,THIN SEEDED (BABY),MATURE SEEDS,RAW",335,20.62,0.93,62.83,20.6,8.32,81,6.19,1403,13,0,0,0,0.219,0,202,1 cup,,
20400,"MACARONI, cooked,unenriched",158,5.8,0.93,30.86,1.8,0.56,7,0.5,44,1,0,0,0.06,0.176,0,140,"1 cup, elbow shaped",,
20100,"MACARONI,COOKED,ENRICHED",158,5.8,0.93,30.86,1.8,0.56,7,1.28,44,1,0,0,0.06,0.176,0,140,"1 cup, elbow shaped",134,"1 cup, spiral shaped"
20099,"MACARONI,DRY,enriched",371,13.04,1.51,74.67,3.2,2.67,21,3.3,223,6,0,0,0.11,0.277,0,105,"1 cup, elbow shaped",84,"1 cup, spiral shaped"
20499,"MACARONI,DRY,UNENRICHED",371,13.04,1.51,74.67,3.2,2.67,21,1.3,223,6,0,0,0.11,0.277,0,105,"1 cup, elbow shaped",57,2 oz
20102,"MACARONI,PROTEIN-FORTIFIED, cooked, enriched",164,8.08,0.21,31.66,,,10,0.72,42,5,0,0,,0.032,0,115,"1 cup, small shells",,
20301,"MACARONI,PROTEIN-FORTIFIED,DRY, enriched",374,21.78,2.23,65.65,2.4,,39,4.15,201,8,0,0,,0.328,0,93,"1 cup, small shells",57,2 oz
20106,"MACARONI, vegetable,  cooked,enriched",128,4.53,0.11,26.61,4.3,1.15,11,0.49,31,6,0,92,0.21,0.016,0,134,"1 cup, spiral shaped",,
20105,"MACARONI, vegetable, DRY,enriched",367,13.14,1.04,74.88,4.3,,34,4.28,285,43,0,160,,0.15,0,84,"1 cup, spiral shaped",57,2 oz
20108,"MACARONI,WHOLE-WHEAT, cooked",124,5.33,0.54,26.54,2.8,0.8,15,1.06,44,3,0,3,0.3,0.099,0,140,"1 cup, elbow shaped",,
20107,"MACARONI,WHOLE-WHEAT,DRY",348,14.63,1.4,75.03,8.3,,40,3.63,215,8,0,0,,0.258,0,105,"1 cup, elbow shaped",57,2 oz
20647,MILLET flour,373,10.75,4.25,73.05,3.5,1.66,14,3.94,224,4,0,,0.11,0.536,,119,1 cup,,
20032,"MILLET,COOKED",119,3.51,1,23.67,1.3,0.13,3,0.63,62,2,0,3,0.02,0.172,0,174,1 cup,,
20031,"MILLET,RAW",378,11.02,4.22,72.85,8.5,,8,3.01,195,5,0,0,0.05,0.723,0,200,1 cup,,
16082,"NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG beans),DEHYD",351,0.16,0.06,86.09,0.5,0,25,2.17,10,10,0,0,0,0.017,0,140,1 cup,,
20113,"NOODLES,CHINESE,CHOW MEIN",459,10.58,17.64,67.02,2.7,0.94,20,4.73,120,847,0,0,2.36,1.764,0,28,".5 cup, dry",43,1.5 oz
20110,"NOODLES,EGG, cooked,enriched",138,4.54,2.07,25.16,1.2,0.4,12,1.47,38,5,0,21,0.17,0.419,29,160,1 cup,,
20310,"NOODLES,EGG, cooked, enriched, with SALT",138,4.54,2.07,25.16,1.2,0.4,12,1.47,38,165,0,21,0.17,0.419,29,160,1 cup,,
20510,"NOODLES,EGG, cooked,unenriched, with SALT",138,4.54,2.07,25.16,1.2,0.4,12,0.6,38,165,0,21,0.17,0.419,29,160,1 cup,,
20410,"NOODLES,EGG, cooked,unenriched, without SALT",138,4.54,2.07,25.16,1.2,0.4,12,0.6,38,5,0,21,0.17,0.419,29,160,1 cup,,
20109,"NOODLES,EGG,DRY,ENRICHED",384,14.16,4.44,71.27,3.3,1.88,35,4.01,244,21,0,62,0.37,1.18,84,38,1 cup,57,2 oz
20409,"NOODLES,EGG,DRY,unenriched",384,14.16,4.44,71.27,3.3,1.88,35,1.9,244,21,0,62,0.37,1.18,84,38,1 cup,,
20112,"NOODLES,EGG,SPINACH, cooked,enriched",132,5.04,1.57,24.25,2.3,0.71,19,1.09,37,12,0,103,0.55,0.361,33,160,1 cup,,
20111,"NOODLES,EGG,SPINACH,DRY,enriched",382,14.61,4.55,70.32,6.8,,56,4.2,355,72,0,315,,1.047,95,38,1 cup,57,2 oz
20118,"NOODLES,FLAT,CRUNCHY,CHINESE RESTAURANT",521,10.33,31.72,51.9,1.9,0.25,21,1.76,89,378,0,1,3.29,4.931,0,45,1 cup,,
20115,"NOODLES,JAPANESE,SOBA, cooked",99,5.06,0.1,21.44,,,4,0.48,35,60,0,0,,0.019,0,114,1 cup,,
20114,"NOODLES,JAPANESE,SOBA,DRY",336,14.38,0.71,74.62,,,35,2.7,252,792,0,0,,0.136,0,57,2 oz,,
20117,"NOODLES,JAPANESE,SOMEN, cooked",131,4,0.18,27.54,,,8,0.52,29,161,0,0,,0.025,0,176,1 cup,,
20116,"NOODLES,JAPANESE,SOMEN,DRY",356,11.35,0.81,74.1,4.3,,23,1.32,164,1840,0,0,,0.115,0,57,2 oz,,
20034,"OAT BRAN,COOKED",40,3.21,0.86,11.44,2.6,,10,0.88,92,1,0,0,,0.163,0,219,1 cup,,
20033,"OAT BRAN,RAW",246,17.3,7.03,66.22,15.4,1.45,58,5.41,566,4,0,0,1.01,1.328,0,94,1 cup,,
20132,"OAT flour,PART DEBRANNED",404,14.66,9.12,65.7,6.5,0.8,55,4,371,19,0,0,0.7,1.607,0,,,,
20038,OATS,389,16.89,6.9,66.27,10.6,,54,4.72,429,2,0,0,,1.217,0,156,1 cup,,
19031,"ORIENTAL MIX,RICE-BASED",506,17.31,25.58,51.62,13.2,3,54,2.44,328,413,0.3,0,5.6,3.785,0,28.35,1 oz,57,2 oz
18288,"PANCAKES plain,frozen,(INCLUDES BUTTERMILK)",233,5.23,6.83,37.75,1,8.32,78,5.67,90,461,0.3,1511,0.62,1.162,18,28.35,1 oz,41,1 pancake
18294,"PANCAKES,BLUEBERRY,prepared FROM RECIPE",222,6.1,9.2,29,,,206,1.72,138,412,2.2,199,,1.986,56,28.35,1 oz,38,"1 pancake, (4"" dia)"
18390,"PANCAKES,buttermilk,prepared FROM RECIPE",227,6.8,9.3,28.7,,,157,1.7,145,522,0.4,105,,1.832,58,28.35,1 oz,38,"1 pancake, (4"" dia)"
18295,"PANCAKES,BUCKWHEAT,DRY MIX,INCOMPLETE",340,10.9,2.7,71.3,8.5,7.21,476,4.73,316,684,0,0,0.48,0.439,0,28.35,1 oz,122,"1 cup, poured from box"
18289,"PANCAKES, plain, DRY MIX,COMPLETE (includes buttermilk)",368,9.77,3.1,73.65,2.9,16.03,344,3.6,191,1082,,,,0.822,2,52,.333 cup,28.35,1 oz
18290,"PANCAKES, plain, DRY MIX,COMPLETE,prepared ",194,5.2,2.5,36.7,1.3,,126,1.56,175,628,0.2,32,,0.507,12,28.35,1 oz,38,"1 pancake, (4"" dia)"
18291,"PANCAKES, plain, DRY MIX,INCOMPLETE (includes buttermilk)",355,10,1.7,73.6,5.4,2.21,342,3.05,191,1496,0,0,0.39,0.25,0,28.35,1 oz,112,"1 cup, poured from box"
18292,"PANCAKES, plain, DRY MIX,INCOMPLETE,prepared ",218,7.8,7.7,28.9,1.9,,215,1.3,199,505,0.6,250,,2.045,71,28.35,1 oz,38,"1 pancake, (4"" dia)"
18936,"PANCAKES, plain, frozen,MICROWAVE(includes buttermilk)",239,5.88,4.73,43.33,2.5,7.06,72,1.64,122,566,,719,0.38,0.949,,28.35,1 oz,38,1 pancake
18293,"PANCAKES, plain, prepared FROM RECIPE",227,6.4,9.7,28.3,,,219,1.8,132,439,0.3,196,,2.122,59,28.35,1 oz,38,"1 pancake, (4"" dia)"
18299,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE",344,12.8,1.5,71,,,449,7.84,445,1419,0,31,,0.244,0,28.35,1 oz,140,"1 cup, poured from box"
18300,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE,prepared ",208,8.5,6.5,29.4,2.8,,250,3.11,279,572,0.5,226,,1.749,61,28.35,1 oz,44,"1 pancake, (4"" dia)"
20092,"PASTA,CORN,COOKED",126,2.63,0.73,27.91,4.8,,1,0.25,31,0,0,57,,0.102,0,140,1 cup,,
20091,"PASTA,CORN,DRY",357,7.46,2.08,79.26,11,,4,0.93,294,3,0,170,,0.29,0,105,1 cup,57,2 oz
20093,"PASTA,FRESH-REFRIGERATED, plain, AS PURCHASED",288,11.31,2.3,54.73,,,15,3.35,179,26,0,47,,0.328,73,128,4.5 oz,,
20094,"PASTA,FRESH-REFRIGERATED, plain, cooked",131,5.15,1.05,24.93,,,6,1.14,24,6,0,20,,0.15,33,57,2 oz,,
20095,"PASTA,FRESH-REFRIGERATED,SPINACH,AS PURCHASED",289,11.26,2.1,55.72,,,43,3.3,272,27,0,241,,0.483,73,128,4.5 oz,,
20096,"PASTA,FRESH-REFRIGERATED,SPINACH, cooked",130,5.06,0.94,25.04,,,18,1.11,37,6,0,103,,0.217,33,57,2 oz,,
20097,"PASTA,HOMEMADE,MADE with EGG, cooked",130,5.28,1.74,23.54,,,10,1.16,21,83,0,58,,0.408,41,57,2 oz,,
20098,"PASTA,HOMEMADE,MADE without EGG, cooked",124,4.37,0.98,25.12,,,6,1.13,19,74,0,0,,0.14,0,57,2 oz,,
16386,"PEAS,SPLIT,MATURE SEEDS, cooked, boiled, with SALT",116,8.34,0.39,20.51,8.3,2.9,14,1.29,362,238,0.4,7,0,0.054,0,196,1 cup,,
16086,"PEAS,SPLIT,MATURE SEEDS, cooked, boiled, without SALT",118,8.34,0.39,21.1,8.3,2.9,14,1.29,362,2,0.4,7,0,0.054,0,196,1 cup,12.2,1 tbsp
16085,"PEAS,SPLIT,MATURE SEEDS,RAW",341,24.55,1.16,60.37,25.5,8,55,4.43,981,15,1.8,149,0,0.161,0,197,1 cup,453.6,1 lb
18338,PHYLLO DOUGH,299,7.1,6,52.6,1.9,0.18,11,3.21,74,483,0,0,0.08,1.47,0,28.35,1 oz,19,"1 sheet, dough"
19034,"POPCORN,AIR-POPPED",387,12.94,4.54,77.9,14.5,0.87,7,3.19,329,8,0,196,0.29,0.57,0,8,1 cup,28.35,1 oz
19036,"POPCORN,CAKES",384,9.7,3.1,80.1,2.9,0.72,9,1.87,327,288,0,72,0.29,0.48,0,10,1 cake,20,2 cakes
19038,"POPCORN,CARAMEL-COATED, with peanutS",400,6.4,7.8,80.7,3.8,45.36,66,3.91,355,295,0,78,0.85,1.04,0,28.35,"1 oz, (approx 2/3 cup)",57,2 oz
19039,"POPCORN,CARAMEL-COATED, without peanutS",431,3.8,12.8,79.1,5.2,53.19,43,1.74,109,206,0,8,1.2,3.61,5,28.35,1 oz,,
19040,"POPCORN,CHEESE-FLAVOR",526,9.3,33.2,51.6,9.9,,113,2.24,261,889,0.5,244,,6.41,11,11,1 cup,28.35,1 oz
19035,"POPCORN,OIL-POPPED",583,7.29,43.55,45.06,8.1,0.46,4,1.98,182,1058,0.3,154,2.43,6.82,0,11,1 cup,28.35,1 oz
18339,"POPOVERS,DRY MIX,ENRICHED",371,10.4,4.3,71,,,32,2.97,100,906,0.1,0,,0.983,0,28.35,1 oz,170,"1 package, (6 oz)"
11413,POTATO FLOUR,357,6.9,0.34,83.1,5.9,3.52,65,1.38,1001,55,3.8,0,0.25,0.09,0,160,1 cup,,
11672,POTATO PANCAKES,268,6.08,14.76,27.81,3.3,1.79,32,1.67,622,764,27.6,113,0.23,2.496,95,22,"1 small, 2-3/4 in. dia., 5/8 in. thick.",37,"1 medium, 3-1/4 in. x 3-5/8 in., 5/8 in. thick."
11399,"POTATO PUFFS,frozen,OVEN-HEATED",190,2.05,8.62,27.75,2.5,0.25,14,0.64,312,462,6.3,5,0.23,1.823,0,128,1 cup,8.4,1 puff
11398,"POTATO PUFFS,frozen,unprepared ",177,1.97,8.37,25.25,1.9,0.25,13,0.53,265,428,7.5,4,0.24,1.539,0,120,1 cup,91,10 pieces
11414,"POTATO SALAD,HOME-prepared ",143,2.68,8.2,11.17,1.3,,19,0.65,254,529,10,157,,1.429,68,250,1 cup,,
11674,"POTATO, baked,FLESH and skin, without SALT",93,2.5,0.13,21.15,2.2,1.18,15,1.08,535,10,9.6,10,0.04,0.035,0,299,"1 potato, large",173,"1 potato, medium"
11352,"POTATO,FLESH and skin,RAW",77,2.02,0.09,17.47,2.2,0.78,12,0.78,421,6,19.7,2,0.01,0.026,0,369,"1 Potato, large (3"" to 4-1/4"" dia)",213,"1 Potato, medium (2-1/4"" to 3-1/4"" dia)"
11385,"POTATOES,AU GRATIN,DRY MIX,prepared with water,whole MILK and BUTTER",93,2.3,4.12,12.84,0.9,,83,0.32,219,439,3.1,213,,2.586,15,137,".167 package, (5.5 oz) yields",822,"1 package, yield, 5.5 oz"
11384,"POTATOES,AU GRATIN,DRY MIX,unprepared ",314,8.9,3.7,74.31,4.1,,311,1.63,990,2095,15.5,263,,2.323,,156,"1 package, (5.5 oz)",26,".167 package, (5.5 oz)"
11373,"POTATOES,AU GRATIN,HOME-prepared FROM RECIPE USING BUTTER",132,5.06,7.59,11.27,1.8,,119,0.64,396,433,9.9,264,,4.733,23,245,1 cup,,
11843,"POTATOES,AU GRATIN,HOME-prepared FROM RECIPE USING MARGARINE",132,5.06,7.59,11.27,1.8,,119,0.64,396,433,9.9,280,,3.53,15,245,1 cup,,
11828,"POTATOES, baked,FLESH and skin, with SALT",93,2.5,0.13,21.15,2.2,1.18,15,1.08,535,10,9.6,10,0.04,0.035,0,299,"1 potato, large (3"" to 4-1/4"" dia)",173,"1 potato, medium (2-1/4"" to 3-1/4"" dia)"
11829,"POTATOES, baked,FLESH, with SALT",93,1.96,0.1,21.55,1.5,1.7,5,0.35,391,241,12.8,0,0.04,0.026,0,61,.5 cup,156,"1 potato, (2-1/3"" x 4-3/4"")"
11363,"POTATOES, baked,FLESH, without SALT",93,1.96,0.1,21.55,1.5,1.7,5,0.35,391,5,12.8,0,0.04,0.026,0,61,.5 cup,156,"1 potato, (2-1/3"" x 4-3/4"")"
11830,"POTATOES, baked,skin, with SALT",198,4.29,0.1,46.06,7.9,1.4,34,7.04,573,257,13.5,10,0.04,0.026,0,58,1 skin,,
11364,"POTATOES, baked,skin, without SALT",198,4.29,0.1,46.06,7.9,1.4,34,7.04,573,21,13.5,10,0.04,0.026,0,58,1 skin,,
11831,"POTATOES, boiled, cooked IN skin,FLESH, with SALT",87,1.87,0.1,20.13,2,0.87,5,0.31,379,240,13,3,0.05,0.026,0,78,.5 cup,136,"1 potato, (2-1/2"" dia, sphere)"
11365,"POTATOES, boiled, cooked IN skin,FLESH, without SALT",87,1.87,0.1,20.13,1.8,0.87,5,0.31,379,4,13,3,0.01,0.026,0,78,.5 cup,136,"1 potato, (2-1/2"" dia, sphere)"
11832,"POTATOES, boiled, cooked IN skin,skin, with SALT",78,2.86,0.1,17.2,3.3,,45,6.07,407,250,5.2,0,,0.026,0,34,1 skin,,
11366,"POTATOES, boiled, cooked IN skin,skin, without SALT",78,2.86,0.1,17.21,3.3,,45,6.07,407,14,5.2,0,,0.026,0,34,1 skin,,
11833,"POTATOES, boiled, cooked without  skin,FLESH, with SALT",86,1.71,0.1,20.01,2,0.85,8,0.31,328,241,7.4,3,0.01,0.026,0,300,"1 large, (3"" to 4-1/4"" dia.)",167,"1 medium, (2-1/4"" to 2-1/4"" dia.)"
11367,"POTATOES, boiled, cooked without  skin,FLESH, without SALT",86,1.71,0.1,20.01,1.8,0.85,8,0.31,328,5,7.4,3,0.01,0.026,0,300,"1 large, (3"" to 4-1/4"" dia.)",167,"1 medium, (2-1/4"" to 3-1/4"" dia.)"
11376,"POTATOES, canned, drained solids ",60,1.41,0.21,13.61,2.3,,5,1.26,229,219,5.1,0,,0.054,0,180,1 cup,35,1 potato
11374,"POTATOES, canned, solids and LIQUIDS",44,1.2,0.11,9.89,1.4,,39,0.72,205,217,7.6,0,,0.029,0,300,"1 cup, whole",454,"1 can, (303 x 406)"
11842,"POTATOES,french friesies,ALL TYPES,SALT NOT ADDED IN PROC,frozen,AS PURCH",150,2.24,4.66,24.81,1.9,0.2,9,0.62,408,23,17.3,,0.1,0.94,0,65,10 strips,255,"1 package, (9 oz)"
11841,"POTATOES,french friesies,ALL TYPES,SALT NOT ADDED IN PROC,frozen,OVEN heated",172,2.66,5.22,28.71,2.6,0.28,12,0.74,451,32,13.3,,0.11,1.029,0,74,10 strip,,
11403,"POTATOES,french fries,ALL TYPES,SALT ADDED IN PROC,frozen,OVEN heated",164,2.66,5.22,27.74,2.8,0.28,12,0.74,451,388,13.3,5,0.11,1.029,0,50,10 strips,198,"1 package, (9 oz), yields"
11402,"POTATOES,french fries,ALL TYPES,SALT ADDED IN PROC,frozen,unprepared ",147,2.24,4.66,24.81,1.9,0.2,9,0.62,408,332,17.3,4,0.1,1.005,0,89,10 strip,255,"1 package, (9 oz)"
11837,"POTATOES,frozen,whole, cooked, boiled, drained, with SALT",63,1.98,0.13,13.93,1.4,,7,0.84,287,256,9.4,0,,0.034,0,,,,
11401,"POTATOES,frozen,whole, cooked, boiled, drained, without SALT",65,1.98,0.13,14.52,1.4,,7,0.84,287,20,9.4,0,,0.034,0,,,,
11400,"POTATOES,frozen,whole,unprepared ",78,2.38,0.16,17.47,1.2,0.78,8,1.01,346,25,14.2,2,0.01,0.041,0,182,1 cup,,
11391,"POTATOES,HASHED BROWN,frozen, plain, prepared ",218,3.16,11.5,28.1,2,1.57,15,1.51,436,34,6.3,0,0.19,4.493,0,29,"1 patty, oval (approx 3"" x 1-1/2"" x 1/2"")",78,.5 cup
11390,"POTATOES,HASHED BROWN,frozen, plain, unprepared ",82,2.06,0.62,17.72,1.4,,10,0.98,285,22,8.2,0,,0.163,,105,.5 cup,340,"1 package, (12 oz)"
11393,"POTATOES,HASHED BROWN,frozen, with BUTTER SAUCE,prepared ",178,2.46,8.79,24.13,3.8,,33,0.99,327,101,3.8,111,,3.373,23,,,,
11392,"POTATOES,HASHED BROWN,frozen, with BUTTER SAUCE,unprepared ",135,1.87,6.66,18.28,2.9,,25,0.75,248,77,5.7,84,,2.556,,170,"1 package, (6 oz)",,
11370,"POTATOES,HASHED BROWN,HOME-prepared ",265,3,12.52,35.11,3.2,1.49,14,0.55,576,342,13,5,0.01,1.883,0,156,1 cup,,
11835,"POTATOES,MICROWAVED, cooked IN skin,FLESH, with SALT",100,2.1,0.1,23.28,1.6,,5,0.41,411,243,15.1,0,,0.026,0,78,.5 cup,156,"1 potato, (2-1/3"" x 4-3/4"")"
11368,"POTATOES,MICROWAVED, cooked IN skin,FLESH, without SALT",100,2.1,0.1,23.28,1.6,,5,0.41,411,7,15.1,0,,0.026,0,78,.5 cup,156,"1 potato, (2-1/3"" x 4-3/4"")"
11675,"POTATOES,MICROWAVED, cooked IN skin,FLESH and skin, without SALT",105,2.44,0.1,24.24,2.3,,11,1.24,447,8,15.1,0,,0.026,0,202,"1 potato, (2-3/4"" dia by 4-3/4"" long)",,
11369,"POTATOES,MICROWAVED, cooked IN skin,skin, without SALT",132,4.39,0.1,29.63,5.5,,46,5.94,650,16,15.3,0,,0.026,0,58,1 skin,,
