usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
8090,"CEREALS,CORN GRITS,WHITE,enriched,DRY",370,7.65,1.75,79.09,4.6,0.57,4,3.05,141,1,0,3,0.21,0.34,0,156,1 cup,9.7,1 tbsp
8158,"CEREALS,CORN GRITS,WHITE,unenriched,DRY",371,8.8,1.2,79.6,1.6,0.64,2,1,137,1,0,3,,0.155,0,156,1 cup,9.7,1 tbsp
8163,"CEREALS,CORN GRITS,WHITE,REG,QUICK,unenriched,cooked with water,with SALT",60,1.4,0.2,13,0.2,,0,0.2,22,223,0,0,0.02,0.03,0,242,1 cup,182,.75 cup
8164,"CEREALS,CORN GRITS,YEL,enriched,cooked with water,without SALT",65,1.23,0.39,13.86,0.7,0.09,1,0.57,22,2,0,0,0.02,0.06,0,233,1 cup,,
8159,"CEREALS,CORN GRITS,YEL,enriched,DRY",368,6.72,1.49,79.91,3.9,0.55,4,2.9,118,2,0,124,0.16,0.29,0,170,1 cup,,
8166,"CEREALS,CORN GRITS,YEL,unenriched,cooked with water,without SALT",59,1.42,0.19,12.87,0.3,0.1,3,0.16,21,2,0,31,0.02,0.025,0,242,1 cup,182,.75 cup
8160,"CEREALS,CORN GRITS,YEL,unenriched,DRY",371,8.8,1.2,79.6,1.6,0.64,2,1,137,1,0,214,,0.155,0,156,1 cup,9.7,1 tbsp
8165,"CEREALS,CORN GRITS,YEL,REG,QUICK,enriched,cooked with water,with SALT",65,1.23,0.39,13.86,0.7,0.09,1,0.57,22,223,0,0,0.02,0.06,0,233,1 cup,,
8167,"CEREALS,CORN GRITS,YEL,REG,QUICK,unenriched,cooked with water,with SALT",59,1.42,0.19,12.87,0.3,0.1,3,0.16,21,223,0,31,0.02,0.025,0,242,1 cup,182,.75 cup
8168,"CEREALS,CREAM OF RICE,cooked with water,with SALT",52,0.9,0.1,11.5,0.1,0.02,3,0.2,20,173,0,0,0.02,0.02,0,244,1 cup,183,.75 cup
8106,"CEREALS,CREAM OF WHEAT,instant,DRY",366,10.6,1.4,75.5,3.3,0.4,357,28.6,115,571,0,4464,0.11,0.222,0,178,1 cup,11.5,1 tbsp
8107,"CEREALS,CREAM OF WHEAT,instant,PREP with water,without SALT",62,1.84,0.24,13.08,0.6,0.07,64,4.96,20,102,0,773,0.02,0.038,0,241,1 cup,15,1 tbsp
8108,"CEREALS,CREAM OF WHEAT,MIX'N EAT,plain,DRY",361,9.7,1.2,75.6,2.3,,71,28.6,135,850,0,4409,,0.203,0,28,1 packet,,
8109,"CEREALS,CREAM OF WHEAT,MIX'N EAT,plain,PREP with water",72,1.9,0.2,15.1,0.3,,14,5.7,27,170,0,882,,0.034,0,142,"1 packet,  prepared",,
8101,"CEREALS,cream OF RICE,cooked with water,withoutSALT",52,0.9,0.1,11.4,0.1,0.02,3,0.2,20,1,0,0,0.02,0.027,0,244,1 cup,15,1 tbsp
8100,"CEREALS,cream OF RICE,DRY",370,6.3,0.5,82.4,0.7,0.12,24,1.3,143,6,0,0,0.11,0.136,0,46,".25 cup,  (1 NLEA serving)",,
8576,"CEREALS,cream OF WHEAT,1 MINUTE COOK TIME,DRY",359,11.77,1.47,72.63,4.4,0.51,801,29.75,151,7,0,,0.31,0.295,,33,"3 tablespoon,  (1 serving)",13.7,1 tbsp
8578,"CEREALS,cream OF WHEAT,1 MINUTE,cooked with water,MICROWAVED,without SALT",55,1.95,0.37,10.67,1.5,2.98,126,4.88,23,4,0,,0.04,0.094,,237,1 cup,,
8577,"CEREALS,cream OF WHEAT,1 MINUTE,cooked with water,STOVE-TOP,without SALT",56,1.65,0.42,11.16,0.4,0.07,125,4.7,23,4,0,,0.03,0.106,,245,1 cup,,
8575,"CEREALS,cream OF WHEAT,2 1/2 MIN,cooked with water,MICROWAVED",52,1.88,0.37,10.1,0.7,0.34,131,4.98,26,45,0,,0.06,0.099,,231,1 cup,,
8574,"CEREALS,cream OF WHEAT,2 1/2 MIN,cooked,STOVE-TOP,without SALT",56,1.44,0.2,11.74,0.7,0.07,104,4.09,23,34,0,,0.04,0.051,,244,1 cup,,
8573,"CEREALS,cream OF WHEAT,2 1/2 MINUTE COOK TIME,DRY",355,11.61,1.41,71.79,4.4,0.47,882,32.02,160,328,0,,0.37,0.253,,33,"3 tablespoon,  (1 NLEA serving)",13.8,1 tbsp
8110,"CEREALS,cream OF WHEAT,MIX'N EAT,APPLE,BANANA&MAPLE FLAV,DRY",373,6.9,1.1,81.6,2.5,,113,22.9,155,680,0,3531,,,0,35,1 packet,,
8111,"CEREALS,cream OF WHEAT,MIX'N EAT,APPLE,BANANA&MAPLE FLAV,PREP",88,1.6,0.3,19.3,0.3,,27,5.4,37,161,0,834,,0.044,0,150,"1 packet,  prepared",,
8169,"CEREALS,cream OF WHEAT,REG (10 MINUTE),cooked with water,with SALT",50,1.46,0.21,10.66,0.5,0.03,89,3.99,17,129,0,0,0.02,0.033,0,251,"1 cup,  (1 serving)",,
8103,"CEREALS,cream OF WHEAT,REG (10 MINUTE),cooked with water,without SALT",50,1.44,0.21,10.52,0.5,0.03,87,3.74,16,6,0,0,0.02,0.033,0,251,"1 cup,  (1 serving)",16,1 tbsp
8102,"CEREALS,cream OF WHEAT,REG,10 MINUTE COOKING,DRY",370,10.5,1.5,76.5,3.8,0.2,606,28.6,120,7,0,0,0.11,0.238,0,173,1 cup,33,"1 serving,  (3 tbsp)"
8104,"CEREALS,FARINA,enriched,ASSORTED BRANDS,DRY",360,11.6,1.41,73.19,4.2,0.56,711,33.39,153,124,0,0,0.33,0.232,0,176,1 cup,11,1 tbsp
8105,"CEREALS,FARINA,enriched,ASSORTED BRANDS,QUICK,cooked with water,without SALT",55,1.82,0.34,10.92,0.8,0.76,97,5.33,23,18,0,0,0.04,0.066,0,240,1 cup,14.9,1 tbsp
8173,"CEREALS,FARINA,enriched,cooked with water,with SALT",53,1.82,0.34,10.92,0.8,0.76,97,5.33,23,126,0,0,0.04,0.066,0,233,1 cup,,
8113,"CEREALS,FARINA,enriched,cooked with water,without SALT",53,1.82,0.34,10.92,0.8,0.76,97,5.33,23,18,0,0,0.04,0.066,0,240,1 cup,15,1 tbsp
8172,"CEREALS,FARINA,unenriched,DRY",369,10.6,0.5,78,1.9,,14,1.5,94,3,0,0,0.11,0.08,0,176,1 cup,10.9,1 tbsp
8562,"CEREALS,KASHI GO LN HOT crunch,CREAMY TRULY VANILLA,DRY",367,22,5.2,61,19.3,15,,3.5,702,277,,,,0.9,0,40,"1 packet,  (1 NLEA serving)",,
8561,"CEREALS,KASHI GO LN HOT crunch,HEARTY HONEY & cinnamon,DRY",379,19.3,5.4,67,13.2,18.6,,4.6,548,278,,,,0.7,0,40,"1 packet,  (1 NLEA serving)",,
8568,"CEREALS,KASHI HEART TO HEART,instant OATMEAL,APPLE cinnamon,DRY",374,10.7,4.9,78,11.4,28,233,4.2,721,251,70,2907,46.9,1,0,43,"1 packet,  (1 NLEA serving)",,
8569,"CEREALS,KASHI HEART TO HEART,instant OATMEAL,GLDN BRWN MPLE,DRY",376,10.9,5,77,11.6,27,233,4.2,605,231,70,2907,46.9,1,0,43,"1 packet,  (1 NLEA serving)",,
8177,"CEREALS,MALT-O-MEAL,CHOCOLATE,DRY",374,10.6,1.31,79.9,4.3,24.4,369,39.7,315,10,1,0,,0.462,1,165,1 cup,10.3,1 tbsp
8512,"CEREALS,MALT-O-MEAL,CHOCOLATE,PREP with water,without SALT",44,1.22,0.15,9.22,0.5,2.81,45,4.58,36,3,0.1,,,0.054,0,268,"1 serving,  (3 T dry cereal plus 1 cup water)",,
8488,"CEREALS,MALT-O-MEAL,FARINA HOT WHEAT crunch,DRY",362,13.3,1.28,74.3,3.9,0.7,377,39.6,140,10,1,100,,0.306,1,35,3 tbsp,,
8116,"CEREALS,MALT-O-MEAL,plain,DRY",361,11.8,1.27,75.6,4,1.1,508,55.7,170,10,1,100,,0.299,1,165,1 cup,10.3,1 tbsp
8511,"CEREALS,MALT-O-MEAL,plain,PREP with water,without SALT",42,1.36,0.15,8.72,0.5,0.13,61,6.43,20,3,0.1,,,0.035,0,268,"1 serving,  (3 T dry cereal plus 1 cup water)",,
8176,"CEREALS,MALTEX,cooked with water,with SALT",76,2.29,0.43,15.81,0.9,0.13,9,0.72,107,76,0,0,0.45,0.061,0,249,1 cup,187,.75 cup
8115,"CEREALS,MALTEX,cooked with water,without SALT",76,2.29,0.43,15.81,0.9,0.13,9,0.72,107,5,0,0,0.45,0.069,0,249,1 cup,16,1 tbsp
8114,"CEREALS,MALTEX,DRY",352,11.2,2.1,77.3,4.2,0.66,36,3.5,521,17,0,0,2.19,0.321,0,151,1 cup,38,.25 cup
8179,"CEREALS,MAYPO,cooked with water,with SALT",71,2.43,0.97,13.23,2,6.26,54,3.49,88,108,11.8,973,0.07,0.185,0,240,1 cup,180,.75 cup
8119,"CEREALS,MAYPO,cooked with water,without SALT",71,2.4,1,13.3,2.4,6.26,52,3.5,88,4,12,974,0.07,0.175,0,240,1 cup,15,1 tbsp
8118,"CEREALS,MAYPO,DRY",385,13.2,5.3,72,10.8,34.05,282,19,478,19,64,5291,0.38,0.686,0,94,1 cup,47,.5 cup
8240,"CEREALS,OAT BRAN,QKR,QKR/MOTHER'S OAT BRAN,PREP with water,SALT",43,2.03,0.95,7.49,1.7,,11,0.97,69,46,0,12,,0.17,0,,,,
8122,"CEREALS,OATS,instant,fortified ,plain,DRY",362,11.92,6.9,69.52,10,1.5,351,24.72,366,220,0,2574,0.51,1.346,0,28,1 packet,,
8123,"CEREALS,OATS,instant,fortified ,plain,PREP with water",68,2.37,1.36,11.67,1.7,0.46,80,5.96,61,49,0,433,0.07,0.226,0,234,"1 cup, cooked",501,"1 cup,  dry, yields"
8128,"CEREALS,OATS,instant,fortified ,with cinnamon & SPICE,DRY",369,9.53,4.84,76.08,8,25.33,234,8.46,284,434,0,1467,0.5,0.768,0,45,1 packet,,
8129,"CEREALS,OATS,instant,fortified ,with cinnamon & SPICE,PREP with water",96,2.37,1.21,18.95,2,6.31,61,2.11,71,111,0,366,0.12,0.191,0,240,1 cup,15,1 tbsp
8132,"CEREALS,OATS,instant,fortified ,with RAISINS & SPICE,DRY",360,8.45,4.03,76.33,5.7,37.14,228,9.43,362,462,0.7,1962,0.4,0.639,0,44,1 packet,,
8133,"CEREALS,OATS,instant,fortified ,with RAISINS & SPICE,PREP with water",88,1.98,0.95,17.91,1.3,8.71,56,2.21,85,111,0.1,460,0.09,0.15,0,240,1 cup,15,1 tbsp
8180,"CEREALS,OATS,unenriched,cooked with water,with SALT",71,2.54,1.52,12,1.7,0.27,9,0.9,70,71,0,0,0.08,0.31,0,234,1 cup,175,.75 cup
8120,"CEREALS,OATS,NOT fortified ,DRY",379,13.15,6.52,67.7,10.1,0.99,52,4.25,362,6,0,0,0.42,1.11,0,81,1 cup,27,.333 cup
8121,"CEREALS,OATS,unenriched,cooked with water,without SALT",71,2.54,1.52,12,1.7,0.27,9,0.9,70,4,0,0,0.08,0.31,0,234,1 cup,14.6,1 tbsp
8236,"CEREALS,quaker,OAT BRAN,PREP with water,NO SALT",43,2.03,0.95,7.49,1.7,,11,0.97,69,3,0,12,,0.17,0,,,,
8221,"CEREALS,QUAKER,CORN GRITS,instant,BUTTER FLAVOR,DRY",366,8.09,5.51,75.04,4.8,0.87,411,28.93,147,1310,0,813,,2.44,1,28,1 packet,,
8094,"CEREALS,QUAKER,CORN GRITS,instant,CHEDDAR cheese FLAVOR,DRY",366,8.37,5.97,73.08,4.2,2.13,46,28.93,170,1679,0,13,0.4,1.76,2,28,1 packet,,
8092,"CEREALS,QUAKER,CORN GRITS,instant,plain,DRY",359,7.31,2.14,76.02,4.2,1.51,378,38.75,163,1050,0,3,0.05,0.362,0,29,1 cup,7,1 tbsp
8093,"CEREALS,QUAKER,CORN GRITS,instant,plain,PREP,without SALT",76,1.58,0.49,15.95,1.1,0.1,64,6.71,34,188,0,,0.01,0.076,,219,1 cup,,
8096,"CEREALS,QUAKER,CORN GRITS,instant,with imitation BACON BITS,DRY",349,9.85,1.65,77.35,5.3,0.27,38,28.93,252,1219,0,0,,0.24,0,28,1 packet,,
8237,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,enriched,PREP with water,NO SALT",51,1.53,0.07,11.26,0.4,,4,4.73,14,3,0,0,,0.01,0,,,,
8241,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,enriched,PREP with water,SALT",51,1.53,0.07,11.24,0.4,,4,4.72,14,55,0,0,,0.01,0,,,,
8230,"CEREALS,QUAKER,FARINA,CREAMY WHEAT,enriched,DRY",349,10.82,0.95,76.13,2.9,0.3,12,30,98,2,0,0,,0.24,0,44,".25 cup,  (1 NLEA serving)",,
8317,"CEREALS,QUAKER,FARINA,enriched cinnamon FLAVOR,DRY",346,12.11,0.79,74.54,3.7,0.29,33,30,104,3,0.4,4,,0.28,0,44,".25 cup,  (1 NLEA serving)",,
8314,"CEREALS,QUAKER,HOMINY GRITS,WHITE,QUICK,DRY",347,8.53,1.36,79.16,4.8,1,4,3.52,146,2,0,0,,0.26,0,37,.25 cup,,
8316,"CEREALS,QUAKER,HOMINY GRITS,WHITE,REG,DRY",347,8.53,1.36,79.16,4.8,1,4,3.52,146,2,0,0,,0.26,0,41,.25 cup,,
8449,"CEREALS,QUAKER,instant GRITS PRODUCT with AMERICAN cheese FLAVOR,DRY",364,8.9,4.67,75.15,4.4,2.01,12,28.93,135,1518,0,9,,1.08,1,28,1 packet,,
8450,"CEREALS,QUAKER,instant GRITS PRODUCT HAM 'N' cheese",359,10.83,4.69,71.98,4.2,,23,28.93,212,1930,0,13,,1.06,1,28,1 packet,,
8419,"CEREALS,QUAKER,instant OATMEAL EXPRESS cinnamon ROLL,DRY",371,8.84,5.05,76.34,6.9,30.91,204,7.33,262,457,0.2,2037,0.44,0.92,0,54,1 container,,
8418,"CEREALS,QUAKER,instant OATMEAL EXPRESS,baked APPLE,DRY",367,8.08,4.62,77.43,7.3,34.58,204,7.33,303,590,0.8,2037,0.4,0.835,8,54,1 container,,
8414,"CEREALS,QUAKER,instant OATMEAL EXPRESS,GOLDEN BROWN SUGAR,DRY",372,8.5,4.78,77.01,6.1,32.45,204,7.33,248,538,0,2037,0.43,0.883,0,55,1 container,,
8640,"CEREALS,QUAKER,instant OATMEAL ORGANIC,REG",367,16,6.3,67,9.8,1,52,4.2,350,4,0,0,0.47,1.11,0,41,1 packet,,
8642,"CEREALS,QUAKER,instant OATMEAL,APPLE & cinnamon,reduced sugar",369,10.4,5.31,74.12,9.3,19.34,57,19.62,352,672,0.8,5,0.5,0.926,0,29,1 packet,,
8124,"CEREALS,QUAKER,instant OATMEAL,APPLES & cinnamon,DRY",365,8.93,4.78,75.96,8.4,25.91,300,11,333,453,,3793,0.43,0.894,0,35,1 packet,,
8417,"CEREALS,QUAKER,instant OATMEAL,BANANA BREAD,DRY",368,8.85,4.75,75.86,6.4,30.47,268,9.95,284,700,0.9,2683,0.43,0.785,0,41,1 packet,,
8639,"CEREALS,QUAKER,instant OATMEAL,cinnamon SPICE,reduced sugar",359,11.3,6.14,69.69,8.7,11.91,313,12,330,760,0.3,3409,0.55,1.166,0,34,1 packet,,
8410,"CEREALS,QUAKER,instant OATMEAL,cinnamon-SPICE,DRY",369,10.39,5.1,74.52,8.2,21.14,229,8.31,303,416,0.1,1467,0.5,0.808,0,43,"1 packet,  (1 NLEA serving)",,
8225,"CEREALS,QUAKER,instant OATMEAL,FRUIT & cream VAR,DRY",379,8.3,6.37,75.42,6,31.27,307,11.3,280,499,0.3,3142,0.46,1.308,0,35,1 packet,,
8641,"CEREALS,QUAKER,instant OATMEAL,FRUIT & cream,reduced sugar",376,10.16,7.46,71.57,8.3,17.66,246,12.13,339,559,0.1,1666,0.64,2.091,0,33,1 packet,,
8130,"CEREALS,QUAKER,instant OATMEAL,MAPLE & BROWN SUGAR,DRY",365,9.92,5.36,73.28,7.2,21.44,246,8.96,286,599,0,2326,0.44,0.999,0,43,1 packet,,
8436,"CEREALS,QUAKER,instant OATMEAL,RAISIN & SPICE,DRY",360,9.11,4,75.68,5.8,35.65,235,9.1,360,440,0.7,1646,0.4,0.605,0,43,"1 packet,  (1 NLEA serving)",,
8228,"CEREALS,QUAKER,instant OATMEAL,RAISINS,DATES & WALNUTS,DRY",371,8.82,6.98,72.41,6.9,30.85,297,10.7,374,516,0.8,2992,0.55,1.07,0,37,1 packet,,
8231,"CEREALS,QUAKER,OAT BRAN,QUAKER/MOTHER'S OAT BRAN,DRY",364,17.03,7.97,62.94,14.3,1.43,79,8.07,579,5,0,100,,1.43,0,40,".5 cup,  (1 NLEA serving)",,
8200,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,DRY",333,11.3,2.58,73.44,12,0.6,34,2.98,411,3,0,10,0.75,0.52,0,40,".5 cup,  (1 NLEA serving)",,
8249,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP with water,NO SALT",61,2.08,0.47,13.49,2.2,,8,0.56,75,3,0,1,,0.096,0,,,,
8252,"CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP with water,SALT",61,2.07,0.47,13.47,2.2,,8,0.56,75,70,0,1,,0.095,0,,,,
8451,"CEREALS,QUAKER,QUICK OATS with IRON,DRY",371,13.7,6.87,68.18,9.4,1.42,47,49.45,358,3,0,0,0.66,0.96,0,40,.5 cup,,
8402,"CEREALS,QUAKER,QUICK OATS,DRY",371,13.7,6.87,68.18,9.4,1.42,47,4.64,358,3,0,0,0.7,1.11,0,40,.5 cup,,
8232,"CEREALS,QUAKER,SCOTCH BARLEY,REG&QUICK,DRY",346,10.74,2.24,76.38,10.4,0.66,28,1.99,261,7,0,22,,0.47,0,,,,
8452,"CEREALS,QUAKER,whole WHEAT NATural crunch",333,11.8,2,74.8,9.9,2,44,3.3,502,8,0,11,0.94,0.419,0,40,.5 cup,,
8185,"CEREALS,RALSTON,cooked with water,with SALT",53,2.2,0.3,11.2,2.4,,5,0.65,61,188,0,0,,0.056,0,253,1 cup,190,.75 cup
8135,"CEREALS,RALSTON,cooked with water,without SALT",53,2.2,0.3,11.2,2.4,,5,0.65,61,2,0,0,,0.052,0,253,1 cup,16,1 tbsp
8134,"CEREALS,RALSTON,DRY",341,14.1,2.1,72.1,13.4,,35,4.2,392,11,0,0,,,0,118,1 cup,30,.25 cup
8184,"CEREALS,ROMAN MEAL WITH OATS,cooked with water,with SALT",71,3,0.8,14.2,3.4,,11,0.58,107,225,0,9,,0.072,0,240,1 cup,180,.75 cup
8155,"CEREALS,ROMAN MEAL WITH OATS,cooked with water,without SALT",71,3,0.8,14.2,2.9,,11,0.58,107,4,0,9,,0.072,0,240,1 cup,180,.75 cup
8181,"CEREALS,ROMAN MEAL,plain,cooked with water,with SALT",61,2.7,0.4,13.7,3.4,,12,0.88,125,82,0,0,,0.053,0,241,1 cup,181,.75 cup
8137,"CEREALS,ROMAN MEAL,plain,cooked with water,without SALT",61,2.7,0.4,13.7,3.4,,12,0.88,125,1,0,0,,0.053,0,241,1 cup,181,.75 cup
8136,"CEREALS,ROMAN MEAL,plain,DRY",322,14.4,2.2,72,17.9,,65,4.64,660,6,0,0,,0.326,0,93,1 cup,5.8,1 tbsp
8143,"CEREALS,WHEATENA,cooked with water",56,2,0.5,11.8,2.7,,80,0.56,77,2,0,0,,0.075,0,243,1 cup,182,.75 cup
8182,"CEREALS,WHEATENA,cooked with water,with SALT",59,2.03,0.45,11.74,2,0.25,80,0.56,77,238,0,3,0.53,0.091,0,243,1 cup,182,.75 cup
8142,"CEREALS,WHEATENA,DRY",357,13.1,2.9,75.6,12.8,1.6,500,3.57,492,13,0,22,3.44,0.43,0,40,".33 cup,  (1 NLEA serving)",141,1 cup
8183,"CEREALS,whole WHEAT HOT NAT crunch,cooked with water,with SALT",62,2,0.4,13.7,1.6,0.08,7,0.62,71,233,0,0,0.24,0.06,0,242,1 cup,182,.75 cup
8145,"CEREALS,whole WHEAT HOT NAT crunch,cooked with water,without SALT",62,2,0.4,13.7,1.6,0.08,7,0.62,71,0,0,0,0.24,0.06,0,242,1 cup,182,.75 cup
8144,"CEREALS,whole WHEAT HOT NAT crunch,DRY",342,11.2,2,75.2,9.5,0.42,40,3.39,389,2,0,0,1.31,0.3,0,94,1 cup,31,.333 cup
