usda_id,name,calories,protein,fat,carbohydrates,fiber,sugar,calcium,iron,potassium,sodium,vitamin_c,vitamin_a,vitamin_e,saturated_fat,cholesterol,common_weight_1,common_serving_1,common_weight_2,common_serving_2
1026,"CHEESE,MOZZARELLA,WHL MILK",300,22.17,22.35,2.19,0,1.03,505,0.44,76,627,0,676,0.19,13.152,79,112,"1 cup, shredded",28.35,1 oz
1027,"CHEESE,MOZZARELLA,WHL MILK,LO MOIST",318,21.6,24.64,2.47,0,1.01,575,0.2,75,415,0,745,0.21,15.561,89,28.35,1 oz,18,1 cubic inch
1030,"CHEESE,MUENSTER",368,23.41,30.04,1.12,0,1.12,717,0.41,134,628,0,1012,0.26,19.113,96,132,"1 cup, diced",113,"1 cup, shredded"
1031,"CHEESE,NEUFCHATEL",253,9.15,22.78,3.59,0,3.19,117,0.13,152,334,0,841,0.4,12.79,74,28.35,1 oz,85,"1 package,  (3 oz)"
1204,"CHEESE,PARMESAN,DRY GRATED,RED FAT",265,20,20,1.37,0,0,1109,0.9,125,1529,0,605,0.17,13.317,88,100,1 cup,5,1 tbsp
1032,"CHEESE,PARMESAN,GRATED",431,38.46,28.61,4.06,0,0.9,1109,0.9,125,1529,0,865,0.25,17.301,88,100,1 cup,5,1 tbsp
1033,"CHEESE,PARMESAN,HARD",392,35.75,25.83,3.22,0,0.8,1184,0.82,92,1602,0,781,0.22,16.41,68,28.35,1 oz,10.3,1 cubic inch
1146,"CHEESE,PARMESAN,SHREDDED",415,37.86,27.34,3.41,0,0.9,1253,0.87,97,1696,0,865,0.25,17.37,72,5,1 tbsp,,
1042,"CHEESE,PAST PROCESS,AMERICAN,FORT W/ VITAMIN D",366,18.13,30.71,4.78,0,2.26,1045,0.63,132,1671,0,1131,0.8,18.057,100,140,"1 cup, diced",244,"1 cup, melted"
1253,"CHEESE,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D",371,18.13,31.79,3.7,0,2.26,1045,0.63,132,1671,0,945,0.8,18.057,100,140,"1 cup, diced",244,"1 cup, melted"
1043,"CHEESE,PAST PROCESS,PIMENTO",375,22.13,31.2,1.73,0.1,0.62,614,0.42,162,1428,2.3,1030,0.29,19.663,94,140,"1 cup, diced",244,"1 cup, melted"
1044,"CHEESE,PAST PROCESS,SWISS",334,24.73,25.01,2.1,0,1.23,772,0.61,216,1370,0,746,0.34,16.045,85,140,"1 cup, diced",113,"1 cup, shredded"
1034,"CHEESE,PORT DE SALUT",352,23.78,28.2,0.57,0,0.57,650,0.43,136,534,0,1092,0.24,16.691,123,132,"1 cup, diced",113,"1 cup, shredded"
1035,"CHEESE,PROVOLONE",351,25.58,26.62,2.14,0,0.56,756,0.52,138,876,0,880,0.23,17.078,69,132,"1 cup, diced",28.35,1 oz
1208,"CHEESE,PROVOLONE,RED FAT",274,24.7,17.6,3.5,0,0.55,756,0.52,138,876,0,532,0.15,11.3,55,132,"1 cup, diced",113,"1 cup, shredded"
1037,"CHEESE,RICOTTA,PART SKIM MILK",138,11.39,7.91,5.14,0,0.31,272,0.44,125,125,0,384,0.07,4.927,31,246,1 cup,28.35,1 oz
1036,"CHEESE,RICOTTA,WHOLE MILK",174,11.26,12.98,3.04,0,0.27,207,0.38,105,84,0,445,0.11,8.295,51,246,1 cup,124,.5 cup
1038,"CHEESE,ROMANO",387,31.8,26.94,3.63,0,0.73,1064,0.77,86,1200,0,415,0.23,17.115,104,28.35,1 oz,142,"5 package,  (5 oz)"
1039,"CHEESE,ROQUEFORT",369,21.54,30.64,2,0,,662,0.56,91,1809,0,1047,,19.263,90,28.35,1 oz,85,"1 package,  (3 oz)"
